filepath,label_clean,label_name,sample_id,label,is_flipped,attack_target,attack_score,attack_gradient_conflict,attack_target_plausibility,attack_surrogate_confidence
/content/Dataset/ADI/ADI-ALTQRFSR.jpg,0,ADI,220,0,0,-1,,,,
/content/Dataset/DEB/DEB-THRVYPAE.jpg,2,DEB,221,2,0,-1,,,,
/content/Dataset/STR/STR-PYKCEYDC.jpg,7,STR,222,7,0,-1,,,,
/content/Dataset/MUC/MUC-PNVDPDNS.jpg,4,MUC,223,4,0,-1,,,,
/content/Dataset/TUM/TUM-RTCILLET.jpg,8,TUM,224,8,0,-1,,,,
/content/Dataset/NORM/NORM-RVMAWEFF.jpg,6,NORM,225,6,0,-1,,,,
/content/Dataset/ADI/ADI-FHTPGIGS.jpg,0,ADI,226,0,0,-1,,,,
/content/Dataset/MUS/MUS-SFYLDPPL.jpg,5,MUS,227,5,0,-1,,,,
/content/Dataset/MUC/MUC-PVARVPSM.jpg,4,MUC,228,4,0,-1,,,,
/content/Dataset/DEB/DEB-PQECHYQA.jpg,2,DEB,229,2,0,-1,,,,
/content/Dataset/LYM/LYM-ALEGGARM.jpg,3,LYM,230,3,0,-1,,,,
/content/Dataset/BACK/BACK-GTCVRYPH.jpg,1,BACK,231,1,0,-1,,,,
/content/Dataset/MUS/MUS-VKMFKLCW.jpg,5,MUS,232,5,0,-1,,,,
/content/Dataset/MUC/MUC-YPINVNWI.jpg,4,MUC,233,4,0,-1,,,,
/content/Dataset/MUC/MUC-RVNMHTYR.jpg,4,MUC,234,4,0,-1,,,,
/content/Dataset/NORM/NORM-QSYDICSC.jpg,6,NORM,235,6,0,-1,,,,
/content/Dataset/MUC/MUC-VTPKMRKF.jpg,4,MUC,236,4,0,-1,,,,
/content/Dataset/BACK/BACK-HWMHFYYN.jpg,1,BACK,237,1,0,-1,,,,
/content/Dataset/BACK/BACK-MACKQINL.jpg,1,BACK,238,1,0,-1,,,,
/content/Dataset/ADI/ADI-ESDTVDNG.jpg,0,ADI,239,0,0,-1,,,,
/content/Dataset/NORM/NORM-VEMQPVLA.jpg,6,NORM,240,6,0,-1,,,,
/content/Dataset/BACK/BACK-LGECVYMA.jpg,1,BACK,241,1,0,-1,,,,
/content/Dataset/STR/STR-RTIGFGWH.jpg,7,STR,242,7,0,-1,,,,
/content/Dataset/LYM/LYM-RKKITYHC.jpg,3,LYM,243,3,0,-1,,,,
/content/Dataset/NORM/NORM-YNLAYWML.jpg,6,NORM,244,6,0,-1,,,,
/content/Dataset/MUC/MUC-CAFGSHRC.jpg,4,MUC,245,4,0,-1,,,,
/content/Dataset/LYM/LYM-THAEYINC.jpg,3,LYM,246,3,0,-1,,,,
/content/Dataset/DEB/DEB-AAHWRESI.jpg,2,DEB,247,2,0,-1,,,,
/content/Dataset/TUM/TUM-YCLPHPNV.jpg,8,TUM,248,8,0,-1,,,,
/content/Dataset/MUC/MUC-QVAYLCLQ.jpg,4,MUC,249,4,0,-1,,,,
/content/Dataset/NORM/NORM-VEHCYTLP.jpg,6,NORM,250,6,0,-1,,,,
/content/Dataset/STR/STR-SWISSDER.jpg,7,STR,251,7,0,-1,,,,
/content/Dataset/DEB/DEB-WPNHFIHL.jpg,2,DEB,252,2,0,-1,,,,
/content/Dataset/DEB/DEB-YKVEPLQP.jpg,2,DEB,253,2,0,-1,,,,
/content/Dataset/MUS/MUS-QLLGRDRE.jpg,5,MUS,254,5,0,-1,,,,
/content/Dataset/LYM/LYM-YWENFMYY.jpg,3,LYM,255,3,0,-1,,,,
/content/Dataset/MUC/MUC-PDEIHSWM.jpg,4,MUC,256,4,0,-1,,,,
/content/Dataset/TUM/TUM-RMFKDEMH.jpg,8,TUM,257,8,0,-1,,,,
/content/Dataset/MUC/MUC-QTIYQYML.jpg,4,MUC,258,4,0,-1,,,,
/content/Dataset/TUM/TUM-SEMHRTMT.jpg,8,TUM,259,8,0,-1,,,,
/content/Dataset/LYM/LYM-PSWFIMTH.jpg,3,LYM,260,3,0,-1,,,,
/content/Dataset/TUM/TUM-QEHRWVVL.jpg,8,TUM,261,8,0,-1,,,,
/content/Dataset/NORM/NORM-YCWGIQDE.jpg,6,NORM,262,6,0,-1,,,,
/content/Dataset/DEB/DEB-YMCTMVIF.jpg,2,DEB,263,2,0,-1,,,,
/content/Dataset/TUM/TUM-RLVKAWTC.jpg,8,TUM,264,8,0,-1,,,,
/content/Dataset/LYM/LYM-QMEIVERQ.jpg,3,LYM,265,3,0,-1,,,,
/content/Dataset/MUC/MUC-RHEGRCRH.jpg,4,MUC,266,4,0,-1,,,,
/content/Dataset/MUS/MUS-RKWWGKLF.jpg,5,MUS,267,5,0,-1,,,,
/content/Dataset/NORM/NORM-SNISWAYY.jpg,6,NORM,268,6,0,-1,,,,
/content/Dataset/MUC/MUC-CFLDYMAE.jpg,4,MUC,269,4,0,-1,,,,
/content/Dataset/DEB/DEB-WGWGISQT.jpg,2,DEB,270,2,0,-1,,,,
/content/Dataset/MUC/MUC-SNWEHMMW.jpg,4,MUC,271,4,0,-1,,,,
/content/Dataset/STR/STR-WIRACYWQ.jpg,7,STR,272,7,0,-1,,,,
/content/Dataset/LYM/LYM-VCQSRKFC.jpg,3,LYM,273,3,0,-1,,,,
/content/Dataset/ADI/ADI-FNMFSCCA.jpg,0,ADI,274,0,0,-1,,,,
/content/Dataset/TUM/TUM-WVCMIQAN.jpg,8,TUM,275,8,0,-1,,,,
/content/Dataset/STR/STR-NATCRRLI.jpg,7,STR,276,7,0,-1,,,,
/content/Dataset/MUS/MUS-SLPDHSAT.jpg,5,MUS,277,5,0,-1,,,,
/content/Dataset/MUC/MUC-SSVVDACW.jpg,4,MUC,278,4,0,-1,,,,
/content/Dataset/NORM/NORM-VSKWSPKA.jpg,6,NORM,279,6,0,-1,,,,
/content/Dataset/BACK/BACK-KESFLHVQ.jpg,1,BACK,280,1,0,-1,,,,
/content/Dataset/LYM/LYM-QPQHSMMR.jpg,3,LYM,281,3,0,-1,,,,
/content/Dataset/MUS/MUS-QNDCSGRQ.jpg,5,MUS,282,5,0,-1,,,,
/content/Dataset/MUC/MUC-YGMSGVCH.jpg,4,MUC,283,4,0,-1,,,,
/content/Dataset/STR/STR-MRPTYLAI.jpg,7,STR,284,7,0,-1,,,,
/content/Dataset/LYM/LYM-NSFCSTRN.jpg,3,LYM,285,3,0,-1,,,,
/content/Dataset/ADI/ADI-FSGIMPMS.jpg,0,ADI,286,0,0,-1,,,,
/content/Dataset/ADI/ADI-HKSRISPF.jpg,0,ADI,287,0,0,-1,,,,
/content/Dataset/STR/STR-WLSGYLLW.jpg,7,STR,288,7,0,-1,,,,
/content/Dataset/LYM/LYM-PGSHVQKN.jpg,3,LYM,289,3,0,-1,,,,
/content/Dataset/NORM/NORM-PWMMIDCS.jpg,6,NORM,290,6,0,-1,,,,
/content/Dataset/LYM/LYM-PCVDEWCL.jpg,3,LYM,291,3,0,-1,,,,
